City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Jiayuguan,CN,2022-02-11 02:32:10,39.8167,98.3,24.12,59,100,4.92
295,Nuuk,GL,2022-02-11 02:32:11,64.1835,-51.7216,29.01,74,75,16.11
296,Samfya,ZM,2022-02-11 02:32:11,-11.3649,29.5565,63.61,96,100,3.67
297,Liverpool,GB,2022-02-11 02:30:37,53.4106,-2.9779,41.83,88,20,9.22
298,Hamilton,US,2022-02-11 02:28:38,39.1834,-84.5333,36.79,69,0,0.0
299,Aklavik,CA,2022-02-11 02:32:11,68.2191,-135.0107,-17.57,99,40,1.1
300,Namatanai,PG,2022-02-11 02:32:12,-3.6667,152.4333,83.8,73,74,6.85
301,Victoria,HK,2022-02-11 02:29:00,22.2855,114.1577,71.04,78,45,8.01
302,Nanortalik,GL,2022-02-11 02:28:29,60.1432,-45.2371,26.8,62,100,4.9
303,Faya,SA,2022-02-11 02:28:54,18.3851,42.4509,52.32,90,11,4.38
304,Olga,RU,2022-02-11 02:30:11,43.7444,135.2892,30.74,63,85,2.3
305,Ketchikan,US,2022-02-11 02:32:13,55.3422,-131.6461,39.18,80,40,0.0
306,Abu Dhabi,AE,2022-02-11 02:32:13,24.4667,54.3667,63.97,89,0,2.3
307,Laguna,US,2022-02-11 02:29:30,38.421,-121.4238,67.93,62,0,4.61
308,Maragogi,BR,2022-02-11 02:30:42,-9.0122,-35.2225,78.31,75,100,6.93
309,Iquitos,PE,2022-02-11 02:32:13,-3.7481,-73.2472,77.04,94,40,0.0
310,Plettenberg Bay,ZA,2022-02-11 02:32:14,-34.0527,23.3716,62.76,89,10,2.64
311,Alyangula,AU,2022-02-11 02:32:14,-13.8483,136.4192,91.27,66,40,11.5
312,Cam Ranh,VN,2022-02-11 02:32:14,11.9214,109.1591,82.36,65,20,12.66
313,Kongsberg,NO,2022-02-11 02:32:15,59.6652,9.6465,32.86,83,23,4.92
314,Redcliffe,AU,2022-02-11 02:32:15,-27.2307,153.0973,88.21,45,40,12.66
315,Vagur,FO,2022-02-11 02:32:15,61.4732,-6.8119,40.66,61,99,26.8
316,Nemuro,JP,2022-02-11 02:32:16,43.3236,145.575,27.03,70,80,5.73
317,Barra De Sao Francisco,BR,2022-02-11 02:32:16,-18.755,-40.8908,71.4,97,100,2.98
318,Sisimiut,GL,2022-02-11 02:31:09,66.9395,-53.6735,10.53,76,100,10.63
319,Punta Alta,AR,2022-02-11 02:32:17,-38.8759,-62.0736,66.49,53,100,15.41
320,Katobu,ID,2022-02-11 02:32:17,-4.9408,122.5276,78.21,89,100,2.73
321,Tromso,NO,2022-02-11 02:32:17,69.6496,18.957,32.02,64,75,11.5
322,Husavik,IS,2022-02-11 02:32:17,66.0449,-17.3389,31.91,74,35,14.72
323,Talawakele,LK,2022-02-11 02:33:18,6.9371,80.6581,68.86,74,100,1.28
324,Kondinskoye,RU,2022-02-11 02:33:18,59.6481,67.41,-5.4,89,6,10.94
325,Yangambi,CD,2022-02-11 02:33:19,0.8102,24.4336,72.91,76,93,1.83
326,Humaita,BR,2022-02-11 02:33:19,-7.5061,-63.0208,74.5,97,100,1.16
327,Niquero,CU,2022-02-11 02:33:19,20.0431,-77.5828,75.11,81,1,1.59
328,Diffa,NE,2022-02-11 02:33:20,13.3154,12.6113,60.89,46,10,10.04
329,Qaqortoq,GL,2022-02-11 02:33:20,60.7167,-46.0333,18.1,65,92,6.93
330,Labuhan,ID,2022-02-11 02:30:39,-6.8844,112.2051,81.3,81,100,5.28
331,Asfi,MA,2022-02-11 02:33:20,32.2994,-9.2372,57.61,74,67,7.49
332,Hofn,IS,2022-02-11 02:33:21,64.2539,-15.2082,28.02,59,19,11.01
333,Sao Joao Da Barra,BR,2022-02-11 02:33:21,-21.6403,-41.0511,71.64,97,100,6.93
334,Geraldton,AU,2022-02-11 02:29:50,-28.7667,114.6,95.41,26,5,14.97
335,Amapa,BR,2022-02-11 02:33:21,1.0,-52.0,70.9,99,100,2.13
336,Lena,ES,2022-02-11 02:33:22,43.1,-5.7333,43.41,96,100,3.87
337,Balkanabat,TM,2022-02-11 02:33:22,39.5108,54.3671,48.18,71,100,8.41
338,La Colorada,PA,2022-02-11 02:33:22,8.0167,-80.9833,75.72,72,54,2.91
339,Mehamn,NO,2022-02-11 02:31:50,71.0357,27.8492,26.69,94,99,10.89
340,Kayerkan,RU,2022-02-11 02:33:23,69.3497,87.7602,-1.48,77,14,10.18
341,Bubaque,GW,2022-02-11 02:33:23,11.2833,-15.8333,78.17,77,1,6.98
342,Aberdeen,GB,2022-02-11 02:33:24,57.1437,-2.0981,33.21,82,9,11.5
343,Sinamar,PH,2022-02-11 02:33:24,16.9,121.5667,78.04,76,54,2.93
344,Port Hardy,CA,2022-02-11 02:30:37,50.6996,-127.4199,45.75,87,75,10.36
345,Ixtapa,MX,2022-02-11 02:33:24,20.7,-105.2,69.03,73,0,3.44
346,Rawah,IQ,2022-02-11 02:33:25,34.4816,41.9093,47.68,71,38,8.72
347,Yulara,AU,2022-02-11 02:33:25,-25.2406,130.9889,85.84,21,0,11.5
348,Kyzyl-Suu,KG,2022-02-11 02:33:25,42.3414,78.0056,17.58,63,62,9.86
349,Broken Hill,AU,2022-02-11 02:33:26,-31.95,141.4333,78.51,29,2,19.57
350,Lompoc,US,2022-02-11 02:33:26,34.6391,-120.4579,71.91,39,0,0.0
351,Lavrentiya,RU,2022-02-11 02:33:26,65.5833,-171.0,-26.39,98,51,4.83
352,Miram Shah,PK,2022-02-11 02:33:27,33.0086,70.0697,46.83,34,41,4.59
353,Makakilo City,US,2022-02-11 02:33:27,21.3469,-158.0858,79.12,56,75,8.05
354,Obo,CF,2022-02-11 02:33:27,5.3998,26.4869,76.19,25,91,4.18
355,Ranau,MY,2022-02-11 02:33:28,5.9538,116.6641,77.65,77,100,3.04
356,Papetoai,PF,2022-02-11 02:33:28,-17.4961,-149.8729,85.59,67,64,12.59
357,Ust-Uda,RU,2022-02-11 02:33:28,54.1742,103.0304,-18.11,97,97,1.28
358,Lakes Entrance,AU,2022-02-11 02:33:29,-37.8811,147.981,74.16,56,8,10.65
359,Mae Sai,TH,2022-02-11 02:33:29,20.4335,99.8762,63.9,29,64,0.45
360,Chokwe,MZ,2022-02-11 02:33:29,-24.5333,32.9833,67.03,90,0,1.86
361,Cayenne,GF,2022-02-11 02:30:06,4.9333,-52.3333,77.09,88,100,2.3
362,Vestmannaeyjar,IS,2022-02-11 02:33:30,63.4427,-20.2734,36.14,63,99,5.35
363,Oeiras,BR,2022-02-11 02:33:30,-7.0253,-42.1311,71.06,93,17,2.89
364,Tabalosos,PE,2022-02-11 02:33:30,-6.35,-76.6833,64.6,97,97,3.06
365,Vila Velha,BR,2022-02-11 02:33:31,-20.3297,-40.2925,76.95,88,100,3.44
366,Nyahururu,KE,2022-02-11 02:34:31,0.0421,36.3673,50.27,80,76,4.61
367,Zambezi,ZM,2022-02-11 02:34:32,-13.5432,23.1047,63.19,93,100,3.98
368,Tilichiki,RU,2022-02-11 02:34:32,60.4667,166.1,-5.51,74,5,7.05
369,Chimbote,PE,2022-02-11 02:34:32,-9.0853,-78.5783,70.39,81,91,4.45
370,Channel-Port Aux Basques,CA,2022-02-11 02:34:32,47.5702,-59.1367,32.65,88,74,12.55
371,Novobirilyussy,RU,2022-02-11 02:34:33,56.9514,90.6661,-13.43,99,96,2.08
372,Caravelas,BR,2022-02-11 02:34:33,-17.7125,-39.2481,74.86,91,5,5.03
373,Zuwarah,LY,2022-02-11 02:34:33,32.9312,12.082,53.17,70,0,7.85
374,Broome,US,2022-02-11 02:34:34,42.2506,-75.833,34.81,68,100,4.61
375,Mogadishu,SO,2022-02-11 02:34:34,2.0371,45.3438,76.87,78,40,13.8
376,Nantucket,US,2022-02-11 02:29:35,41.2835,-70.0995,42.91,83,0,12.66
377,Tomatlan,MX,2022-02-11 02:34:34,19.9333,-105.25,63.39,63,0,3.0
378,Suntar,RU,2022-02-11 02:34:35,62.1444,117.6319,-13.79,95,95,3.36
379,Mareeba,AU,2022-02-11 02:34:35,-17.0,145.4333,86.49,69,60,2.24
380,Thinadhoo,MV,2022-02-11 02:34:36,0.5333,72.9333,81.05,69,100,1.45
381,Bara,NG,2022-02-11 02:34:36,10.3744,10.7288,62.98,18,40,8.05
382,Karratha,AU,2022-02-11 02:30:14,-20.7377,116.8463,90.86,55,32,17.87
383,Ciudad Bolivar,VE,2022-02-11 02:30:47,8.1222,-63.5497,78.69,63,9,15.46
384,Sarangani,PH,2022-02-11 02:34:36,5.4033,125.4636,81.77,79,43,19.26
385,Norilsk,RU,2022-02-11 02:34:37,69.3535,88.2027,-0.58,87,7,9.15
386,Asau,RO,2022-02-11 02:34:37,46.4333,26.4,37.76,81,100,7.16
387,Vila Do Maio,CV,2022-02-11 02:34:37,15.1333,-23.2167,75.99,75,99,12.71
388,Grand Gaube,MU,2022-02-11 02:32:21,-20.0064,57.6608,75.6,82,5,5.1
389,Vilhena,BR,2022-02-11 02:32:44,-12.7406,-60.1458,68.67,99,99,2.73
390,Morondava,MG,2022-02-11 02:34:38,-20.2833,44.2833,79.52,83,43,4.52
391,Mahibadhoo,MV,2022-02-11 02:34:38,3.7833,72.9667,81.81,71,70,9.66
392,Gojra,PK,2022-02-11 02:34:39,31.1487,72.6866,53.38,42,0,0.69
393,Vilyuysk,RU,2022-02-11 02:34:39,63.7553,121.6247,-22.22,95,58,3.06
394,Ferkessedougou,CI,2022-02-11 02:34:39,9.6,-5.2,72.9,16,5,5.06
395,Turtas,RU,2022-02-11 02:34:40,58.9417,69.1325,-4.59,88,6,8.19
396,Mount Isa,AU,2022-02-11 02:34:40,-20.7333,139.5,96.57,19,0,11.5
397,San Felipe,VE,2022-02-11 02:34:40,10.3399,-68.7425,71.29,88,100,6.11
398,Lieksa,FI,2022-02-11 02:34:41,63.3167,30.0167,19.45,97,99,9.06
399,Itaituba,BR,2022-02-11 02:30:25,-4.2761,-55.9836,73.09,98,99,1.83
400,Sao Paulo De Olivenca,BR,2022-02-11 02:34:41,-3.3783,-68.8725,74.07,91,100,0.25
401,Tucuman,AR,2022-02-11 02:34:42,-26.8241,-65.2226,78.8,83,100,3.44
402,Sampit,ID,2022-02-11 02:34:42,-2.5333,112.95,81.01,82,100,2.66
403,Korla,CN,2022-02-11 02:34:42,41.7597,86.1469,28.42,47,18,5.26
404,Meadow Lake,US,2022-02-11 02:34:42,34.8014,-106.5436,49.48,41,38,6.46
405,Svetlyy,RU,2022-02-11 02:34:43,54.675,20.1347,37.45,89,91,14.58
406,Sena Madureira,BR,2022-02-11 02:34:43,-9.0656,-68.6569,72.14,98,82,2.1
407,Manokwari,ID,2022-02-11 02:34:43,-0.8667,134.0833,82.71,73,100,5.01
408,Ewo,CG,2022-02-11 02:34:44,-0.8725,14.8206,75.58,69,72,1.79
409,Diamantino,BR,2022-02-11 02:34:44,-14.4086,-56.4461,71.49,96,94,4.47
410,Mount Darwin,ZW,2022-02-11 02:34:44,-16.7725,31.5838,64.9,94,100,1.43
411,Norden,DE,2022-02-11 02:34:45,53.6,7.2,39.94,91,16,1.99
412,Tautira,PF,2022-02-11 02:34:45,-17.7333,-149.15,86.02,73,13,12.33
413,Clyde River,CA,2022-02-11 02:34:45,70.4692,-68.5914,-19.97,69,100,14.97
414,Samarai,PG,2022-02-11 02:35:46,-10.6167,150.6667,84.36,57,78,16.55
415,Anchorage,US,2022-02-11 02:35:46,61.2181,-149.9003,31.21,57,0,17.27
416,Adrar,MR,2022-02-11 02:31:02,20.5022,-10.0711,60.1,21,70,12.01
417,Lagoa,PT,2022-02-11 02:35:46,39.05,-27.9833,58.68,70,97,6.73
418,Shache,CN,2022-02-11 02:35:47,38.4167,77.2406,33.71,41,100,5.61
419,Nakhon Phanom,TH,2022-02-11 02:35:47,17.3333,104.4167,78.48,44,80,5.7
420,Havelock,US,2022-02-11 02:33:48,34.8791,-76.9013,52.95,90,8,1.99
421,Biak,ID,2022-02-11 02:35:48,-0.9131,122.8766,80.58,77,100,1.66
422,Salalah,OM,2022-02-11 02:31:02,17.0151,54.0924,68.09,68,0,3.44
423,Camacha,PT,2022-02-11 02:35:48,33.0833,-16.3333,61.56,94,20,8.05
424,Olafsvik,IS,2022-02-11 02:35:48,64.8945,-23.7142,34.95,61,98,13.78
425,Ulladulla,AU,2022-02-11 02:35:49,-35.35,150.4667,72.5,84,100,11.95
426,Grimshaw,CA,2022-02-11 02:35:49,56.1834,-117.6027,34.5,86,100,8.05
427,Changli,CN,2022-02-11 02:35:49,39.7042,119.1506,41.72,26,100,6.73
428,Swift Current,CA,2022-02-11 02:32:09,50.2834,-107.8014,34.61,86,100,25.32
429,Sivas,TR,2022-02-11 02:35:50,39.7916,37.0019,14.63,85,0,9.22
430,Scottsbluff,US,2022-02-11 02:34:02,41.8666,-103.6672,53.29,47,0,17.0
431,Oranjestad,AW,2022-02-11 02:35:50,12.524,-70.027,78.75,73,20,17.27
432,Buta,CD,2022-02-11 02:35:51,2.7858,24.73,74.98,63,100,0.76
433,Mudgee,AU,2022-02-11 02:35:51,-32.5943,149.5871,78.85,53,40,10.36
434,Esmeraldas,BR,2022-02-11 02:35:51,-19.7625,-44.3139,67.06,95,100,0.22
435,Krasnoselkup,RU,2022-02-11 02:35:51,65.7,82.4667,-10.55,86,79,10.29
436,Bamako,ML,2022-02-11 02:35:52,12.65,-8.0,79.21,10,0,16.11
437,Saint George,US,2022-02-11 02:32:44,37.1041,-113.5841,60.26,32,0,9.22
438,Guangyuan,CN,2022-02-11 02:35:52,32.442,105.823,47.35,62,98,2.3
439,Santarem,BR,2022-02-11 02:35:53,-2.4431,-54.7083,75.33,100,0,3.44
440,Wairoa,NZ,2022-02-11 02:35:53,-39.0333,177.3667,79.56,73,99,1.99
441,Paita,PE,2022-02-11 02:35:53,-5.0892,-81.1144,73.35,73,98,8.84
442,Finnsnes,NO,2022-02-11 02:35:54,69.2296,17.9811,31.96,83,100,7.36
443,Cayhagan,PH,2022-02-11 02:35:54,9.6697,122.4256,81.91,73,100,13.22
444,Zhanaozen,KZ,2022-02-11 02:35:54,43.3,52.8,30.16,76,69,11.7
445,Brisbane,AU,2022-02-11 02:35:46,-27.4679,153.0281,89.83,49,40,12.66
446,Zhigansk,RU,2022-02-11 02:35:55,66.7697,123.3711,-22.32,96,100,12.75
447,Ostrovnoy,RU,2022-02-11 02:35:55,68.0531,39.5131,24.71,87,100,17.0
448,Leh,IN,2022-02-11 02:35:56,34.1667,77.5833,-8.12,83,51,3.27
449,Lebyazhye,RU,2022-02-11 02:35:56,55.2689,66.4947,-7.83,88,34,11.74
450,Segamat,MY,2022-02-11 02:35:56,2.5148,102.8158,76.82,81,100,6.58
451,Hammerfest,NO,2022-02-11 02:35:57,70.6634,23.6821,30.65,100,75,31.07
452,Lisala,CD,2022-02-11 02:35:57,2.15,21.5167,68.81,40,62,3.02
453,Formosa Do Rio Preto,BR,2022-02-11 02:35:57,-11.0483,-45.1931,70.7,84,93,2.59
454,Kaura Namoda,NG,2022-02-11 02:35:58,12.5898,6.5779,64.69,12,2,10.69
455,Chabahar,IR,2022-02-11 02:35:58,25.2919,60.643,68.65,54,0,8.79
456,Terbuny,RU,2022-02-11 02:36:58,52.1389,38.2789,25.25,95,99,9.06
457,Nadym,RU,2022-02-11 02:36:59,65.5333,72.5167,-1.53,82,0,17.13
458,Kiruna,SE,2022-02-11 02:36:59,67.8557,20.2251,20.32,68,99,16.11
459,Alofi,NU,2022-02-11 02:36:59,-19.0595,-169.9187,85.89,66,2,12.66
460,Peace River,CA,2022-02-11 02:37:00,56.2501,-117.286,35.91,86,100,8.05
461,Barcelos,PT,2022-02-11 02:33:30,41.5388,-8.6151,54.84,79,55,4.68
462,Ilo,PE,2022-02-11 02:37:00,-17.6394,-71.3375,68.9,81,70,5.48
463,Yerbogachen,RU,2022-02-11 02:37:01,61.2767,108.0108,-7.2,93,95,4.92
464,Cap Malheureux,MU,2022-02-11 02:37:01,-19.9842,57.6142,75.69,81,4,4.99
465,College,US,2022-02-11 02:37:01,64.8569,-147.8028,-6.14,75,20,3.44
466,Belmonte,BR,2022-02-11 02:37:02,-15.8631,-38.8828,79.3,85,0,6.04
467,Chengde,CN,2022-02-11 02:37:02,40.9725,117.9361,30.74,34,87,5.41
468,Mana,GF,2022-02-11 02:37:03,5.6592,-53.7767,75.69,89,87,8.86
469,Ahipara,NZ,2022-02-11 02:37:03,-35.1667,173.1667,77.97,87,63,10.49
470,Dakoro,NE,2022-02-11 02:37:03,14.5106,6.765,59.76,13,0,11.61
471,Taltal,CL,2022-02-11 02:37:04,-25.4,-70.4833,66.47,79,0,3.85
472,Bambari,CF,2022-02-11 02:37:04,5.768,20.6757,72.54,20,50,2.86
473,Dunedin,NZ,2022-02-11 02:37:04,-45.8742,170.5036,61.88,87,47,7.18
474,Chadiza,ZM,2022-02-11 02:37:05,-14.0678,32.4392,63.05,96,100,1.32
475,Aswan,EG,2022-02-11 02:37:05,24.0934,32.907,48.74,51,0,10.11
476,Vardo,NO,2022-02-11 02:37:05,70.3705,31.1107,21.4,82,89,12.55
477,Shiyan,CN,2022-02-11 02:37:06,32.6475,110.7781,47.57,51,85,3.13
478,Vao,NC,2022-02-11 02:37:06,-22.6667,167.4833,81.7,85,100,34.67
479,Bilibino,RU,2022-02-11 02:32:22,68.0546,166.4372,-33.43,97,64,1.41
480,Nizwa,OM,2022-02-11 02:37:07,22.9333,57.5333,59.36,54,0,0.45
481,Pasni,PK,2022-02-11 02:37:07,25.2631,63.471,68.85,39,0,4.81
482,San Policarpo,PH,2022-02-11 02:37:07,12.1791,125.5072,78.87,87,100,15.19
483,Timmins,CA,2022-02-11 02:35:02,48.4669,-81.3331,3.02,92,75,5.75
484,Marawi,PH,2022-02-11 02:37:08,7.9986,124.2928,72.64,81,100,4.83
485,Wukari,NG,2022-02-11 02:37:08,7.85,9.7833,69.28,15,46,5.41
486,Ljungby,SE,2022-02-11 02:37:08,56.8332,13.9408,36.16,84,99,11.07
487,Meulaboh,ID,2022-02-11 02:37:09,4.1363,96.1285,82.35,71,53,3.27
488,Deer Lake,CA,2022-02-11 02:37:09,49.1667,-57.4316,30.06,86,100,2.3
489,San Blas,MX,2022-02-11 02:37:09,21.5167,-105.2667,63.7,69,8,1.99
490,Xining,CN,2022-02-11 02:37:10,36.6167,101.7667,19.76,77,75,2.68
491,Porto Novo,BJ,2022-02-11 02:36:06,6.4965,2.6036,82.22,91,0,4.32
492,Amahai,ID,2022-02-11 02:37:10,-3.3333,128.9167,83.08,74,93,5.44
493,Bagotville,AU,2022-02-11 02:37:11,-28.9833,153.4167,82.63,69,5,17.74
494,Crestview,US,2022-02-11 02:33:19,30.7621,-86.5705,57.24,72,0,0.0
495,Gawan,IN,2022-02-11 02:37:11,28.4333,78.35,51.46,66,0,9.04
496,Mendi,PG,2022-02-11 02:37:11,-6.1761,143.6513,57.09,99,100,2.04
497,Mapiri,BO,2022-02-11 02:37:12,-15.25,-68.1667,69.08,93,100,1.43
498,Gisors,FR,2022-02-11 02:37:12,49.2818,1.7801,38.98,90,3,5.66
499,Imeni Zhelyabova,RU,2022-02-11 02:37:12,58.9544,36.5956,27.82,95,100,7.96
500,Rhyl,GB,2022-02-11 02:37:13,53.3196,-3.4886,42.75,91,49,3.0
501,Puerto Escondido,MX,2022-02-11 02:38:13,15.85,-97.0667,79.63,78,0,0.0
502,Mechanicsville,US,2022-02-11 02:34:10,37.6088,-77.3733,47.75,61,20,6.91
503,Belaya Gora,RU,2022-02-11 02:38:13,68.5333,146.4167,-27.29,95,24,4.54
504,Karlskoga,SE,2022-02-11 02:38:14,59.3267,14.5239,33.06,81,16,2.55
505,Mayo,US,2022-02-11 02:38:14,38.8876,-76.5119,47.1,64,40,3.44
506,Tianpeng,CN,2022-02-11 02:38:15,30.9866,103.9393,39.67,61,100,2.91
507,Hirara,JP,2022-02-11 02:38:15,24.8,125.2833,66.47,72,75,16.11
508,Phangnga,TH,2022-02-11 02:38:15,8.4509,98.5298,85.82,62,100,2.06
509,Xichang,CN,2022-02-11 02:38:16,27.8964,102.2634,49.46,56,12,2.71
510,Mitsamiouli,KM,2022-02-11 02:38:16,-11.3847,43.2844,81.12,80,100,11.68
511,Kemijarvi,FI,2022-02-11 02:38:16,66.7131,27.4306,13.93,98,87,3.89
512,Damietta,EG,2022-02-11 02:38:17,31.4165,31.8133,55.51,61,39,11.41
513,Macusani,PE,2022-02-11 02:38:17,-14.0833,-70.4333,36.27,92,100,2.04
514,Camalu,MX,2022-02-11 02:38:17,30.85,-116.0667,63.68,34,0,1.48
515,Shenjiamen,CN,2022-02-11 02:38:18,29.9576,122.298,46.36,79,100,12.39
516,Ashoknagar,IN,2022-02-11 02:38:18,24.5667,77.7167,57.74,45,0,2.86
517,Pervomayskoye,RU,2022-02-11 02:38:18,43.919,46.7102,37.45,70,65,15.08
518,Myaundzha,RU,2022-02-11 02:38:19,63.0494,147.1858,-14.73,87,95,3.24
519,Miyako,JP,2022-02-11 02:38:19,39.6367,141.9525,36.55,72,100,10.92
520,Forio,IT,2022-02-11 02:38:20,40.7342,13.8646,48.81,65,0,4.47
521,Dabou,CI,2022-02-11 02:38:20,5.3256,-4.3769,82.2,93,15,4.54
522,Mount Hagen,PG,2022-02-11 02:38:20,-5.8581,144.2274,72.36,64,40,11.5
523,Beitbridge,ZW,2022-02-11 02:38:20,-22.2167,30.0,73.47,58,3,12.93
524,Kimbe,PG,2022-02-11 02:38:21,-5.5502,150.1429,84.99,71,68,6.11
525,Buin,CL,2022-02-11 02:38:21,-33.7333,-70.75,69.73,76,6,2.35
526,Lakatoro,VU,2022-02-11 02:38:21,-16.0999,167.4164,85.01,71,98,11.16
527,Santa Rosa,PH,2022-02-11 02:38:22,14.3122,121.1114,86.09,63,100,14.9
528,Hun,LY,2022-02-11 02:38:22,29.1268,15.9477,47.35,74,4,6.22
529,Nyurba,RU,2022-02-11 02:37:15,63.2842,118.3319,-18.04,97,89,4.47
530,Raudeberg,NO,2022-02-11 02:38:23,61.9875,5.1352,30.87,87,100,3.0
531,Christchurch,NZ,2022-02-11 02:34:01,-43.5333,172.6333,73.6,73,75,5.75
532,Lazaro Cardenas,MX,2022-02-11 02:38:23,17.9583,-102.2,73.15,66,0,4.61
533,Micomeseng,GQ,2022-02-11 02:38:23,2.1462,10.6164,67.24,100,39,1.48
534,Dawlatabad,AF,2022-02-11 02:38:24,36.4141,64.9053,46.81,47,100,3.62
535,Talnakh,RU,2022-02-11 02:37:18,69.4865,88.3972,-0.8,94,22,12.15
536,Pueblo Nuevo,MX,2022-02-11 02:38:24,23.3833,-105.3833,41.27,39,68,5.46
537,Sinnamary,GF,2022-02-11 02:38:25,5.3833,-52.95,75.69,90,80,9.33
538,Kavieng,PG,2022-02-11 02:38:25,-2.5744,150.7967,83.64,71,93,6.06
539,Pimentel,PE,2022-02-11 02:38:25,-6.8367,-79.9342,72.21,75,100,9.73
540,Juegang,CN,2022-02-11 02:38:26,32.3174,121.1855,45.25,66,93,10.83
541,Vestmanna,FO,2022-02-11 02:38:26,62.1564,-7.1664,34.72,80,40,19.57
542,Bandarbeyla,SO,2022-02-11 02:38:26,9.4942,50.8122,72.52,69,94,13.69
543,Zlitan,LY,2022-02-11 02:38:27,32.4674,14.5687,54.0,68,2,3.76
544,Penapolis,BR,2022-02-11 02:38:27,-21.4197,-50.0775,72.09,77,68,8.41
545,Sarkand,KZ,2022-02-11 02:38:27,45.41,79.9186,14.16,71,64,6.8
546,Tiarei,PF,2022-02-11 02:38:27,-17.5333,-149.3333,86.02,74,43,14.5
547,Lishu,CN,2022-02-11 02:38:28,43.3047,124.3278,20.55,64,100,13.76
548,Gobabis,NA,2022-02-11 02:38:28,-22.45,18.9667,67.62,75,91,3.33
549,Khakhea,BW,2022-02-11 02:39:29,-24.6895,23.494,70.5,59,8,9.69
550,Sawtell,AU,2022-02-11 02:39:29,-30.3833,153.1,78.82,61,40,20.71
551,Traunstein,DE,2022-02-11 02:39:29,47.8833,12.65,42.24,79,98,4.74
552,Manta,EC,2022-02-11 02:39:30,-0.95,-80.7333,76.78,78,75,6.91
553,Komsomolskiy,UZ,2022-02-11 02:37:04,40.4272,71.7189,33.22,80,100,2.3
554,Najran,SA,2022-02-11 02:39:30,17.4924,44.1277,54.25,32,5,0.43
555,Umm Kaddadah,SD,2022-02-11 02:39:30,13.6017,26.6876,55.26,27,9,18.21
556,Lodja,CD,2022-02-11 02:39:31,-3.4833,23.4333,68.95,98,100,2.19
557,Nelson Bay,AU,2022-02-11 02:39:31,-32.7167,152.15,78.96,73,76,13.04
558,Fare,PF,2022-02-11 02:39:31,-16.7,-151.0167,81.59,72,13,13.56
559,Borovskoy,KZ,2022-02-11 02:39:32,53.8,64.15,7.66,95,100,12.19
560,Kununurra,AU,2022-02-11 02:39:32,-15.7667,128.7333,91.38,58,32,4.61
561,Manoharpur,IN,2022-02-11 02:39:32,27.3,75.95,50.95,37,0,3.06
562,Muli,MV,2022-02-11 02:39:33,2.9167,73.5667,81.84,70,88,9.55
563,Zabaykalsk,RU,2022-02-11 02:39:33,49.6333,117.3167,-2.25,92,68,6.06
564,Sumenep,ID,2022-02-11 02:39:33,-7.0167,113.8667,83.26,75,96,6.58
565,Ixtlahuacan Del Rio,MX,2022-02-11 02:39:34,20.8667,-103.25,64.26,25,2,3.98
566,San Jeronimo,PE,2022-02-11 02:39:34,-11.9472,-75.2829,51.03,84,100,1.88
567,Sao Filipe,CV,2022-02-11 02:39:34,14.8961,-24.4956,77.0,60,98,4.9
568,Senanga,ZM,2022-02-11 02:39:35,-16.1167,23.2667,65.55,92,17,3.76
569,Pangai,TO,2022-02-11 02:39:35,-19.8,-174.35,86.11,66,40,11.5
570,Anderson,US,2022-02-11 02:39:35,34.5334,-82.6499,54.14,58,0,0.0
571,Kirakira,SB,2022-02-11 02:39:36,-10.4544,161.9205,82.72,80,88,9.44
572,Santa Fe,AR,2022-02-11 02:34:51,-31.6333,-60.7,80.02,56,0,3.0
